transaction_id,date,store,category,unit_price,quantity,customer_age,payment_method,returns
TXN108575,2023-08-05,Store_D_Kano,Apparel,10115.21,7,49.0,cash,Sales
TXN102477,2023-03-05,Store_C_PortHarcourt,Apparel,9558.67,13,23.0,cash,Sales
TXN128224,2024-12-03,Store_D_Kano,Apparel,10252.58,12,44.0,cash,Sales
TXN125900,2024-10-06,Store_D_Kano,Home_Goods,13518.51,4,31.0,card,Sales
TXN110425,2023-09-22,Store_C_PortHarcourt,Home_Goods,13526.84,4,24.0,cash,Sales
TXN125501,2024-09-27,Store_B_Abuja,Home_Goods,12895.77,1,24.0,cash,Sales
TXN112591,2023-11-15,Store_B_Abuja,Apparel,9661.82,12,67.0,cash,Sales
TXN102250,2023-02-27,Store_D_Kano,Beauty,4545.38,4,53.0,transfer,Sales
TXN101780,2023-02-16,Store_C_PortHarcourt,Apparel,7088.91,12,64.0,cash,Sales
TXN127972,2024-11-27,Store_B_Abuja,Electronics,58267.62,8,54.0,transfer,Sales
TXN114427,2023-12-30,Store_C_PortHarcourt,Home_Goods,23713.5,2,63.0,card,Sales
TXN125319,2024-09-22,Store_D_Kano,Home_Goods,14181.54,5,54.0,transfer,Sales
TXN122493,2024-07-17,Store_E_Ibadan,Beauty,4731.72,14,18.0,transfer,Sales
TXN128255,2024-12-04,Store_B_Abuja,Apparel,12503.35,13,24.0,card,Sales
TXN101936,2023-02-20,Store_C_PortHarcourt,Beauty,4310.22,14,25.0,cash,Sales
TXN112191,2023-11-05,Store_A_Lagos,Electronics,61126.92,7,48.0,cash,Sales
TXN106099,2023-06-04,Store_A_Lagos,Home_Goods,14801.46,5,19.0,transfer,Sales
TXN121371,2024-06-18,Store_B_Abuja,Groceries,2232.11,10,29.0,card,Sales
TXN123060,2024-07-31,Store_B_Abuja,Groceries,2175.32,8,57.0,transfer,Sales
TXN117844,2024-03-22,Store_D_Kano,Electronics,48203.74,9,59.0,cash,Sales
TXN109765,2023-09-05,Store_C_PortHarcourt,Beauty,4724.13,6,44.0,cash,Sales
TXN116078,2024-02-08,Store_D_Kano,Apparel,6956.56,9,30.0,card,Sales
TXN105346,2023-05-16,Store_A_Lagos,Home_Goods,11263.99,3,25.0,card,Sales
TXN106984,2023-06-25,Store_E_Ibadan,Groceries,3004.79,6,33.0,cash,Sales
TXN122379,2024-07-15,Store_B_Abuja,Home_Goods,13756.98,4,32.0,card,Sales
TXN104617,2023-04-26,Store_E_Ibadan,Beauty,5138.94,7,28.0,cash,Sales
TXN127457,2024-11-15,Store_A_Lagos,Home_Goods,14341.02,1,25.0,card,Sales
TXN113025,2023-11-25,Store_D_Kano,Beauty,7216.14,4,25.0,card,Sales
TXN106598,2023-06-16,Store_C_PortHarcourt,Beauty,4177.07,4,26.0,cash,Sales
TXN107188,2023-06-30,Store_E_Ibadan,Home_Goods,12044.23,5,66.0,cash,Sales
TXN105011,2023-05-07,Store_A_Lagos,Apparel,11035.71,9,51.0,cash,Sales
TXN118083,2024-03-29,Store_A_Lagos,Apparel,8730.33,-7,19.0,cash,Return
TXN110668,2023-09-28,Store_D_Kano,Groceries,2408.18,10,68.0,card,Sales
TXN123428,2024-08-08,Store_E_Ibadan,Groceries,2599.64,-4,64.0,transfer,Return
TXN101504,2023-02-09,Store_D_Kano,Apparel,8894.3,10,69.0,cash,Sales
TXN112286,2023-11-08,Store_A_Lagos,Apparel,9596.51,9,59.0,card,Sales
TXN127338,2024-11-12,Store_B_Abuja,Electronics,47430.24,10,58.0,card,Sales
TXN124110,2024-08-25,Store_A_Lagos,Home_Goods,17381.24,1,27.0,card,Sales
TXN125074,2024-09-16,Store_E_Ibadan,Groceries,2617.33,1,23.0,cash,Sales
TXN110833,2023-10-02,Store_C_PortHarcourt,Electronics,50666.9,9,68.0,card,Sales
TXN101445,2023-02-07,Store_E_Ibadan,Groceries,2439.02,9,19.0,cash,Sales
TXN124796,2024-09-10,Store_C_PortHarcourt,Electronics,43380.77,13,66.0,card,Sales
TXN114130,2023-12-22,Store_C_PortHarcourt,Beauty,6928.28,1,58.0,cash,Sales
TXN113570,2023-12-08,Store_C_PortHarcourt,Beauty,5912.74,4,28.0,cash,Sales
TXN124855,2024-09-11,Store_E_Ibadan,Beauty,4582.94,10,59.0,card,Sales
TXN119589,2024-05-05,Store_A_Lagos,Groceries,2856.22,4,26.0,cash,Sales
TXN111889,2023-10-28,Store_C_PortHarcourt,Apparel,9149.61,9,31.0,card,Sales
TXN117578,2024-03-16,Store_A_Lagos,Apparel,11735.53,8,49.0,transfer,Sales
TXN111354,2023-10-15,Store_E_Ibadan,Home_Goods,16077.75,1,28.0,card,Sales
TXN108023,2023-07-22,Store_E_Ibadan,Beauty,5159.73,8,57.0,cash,Sales
TXN122728,2024-07-23,Store_B_Abuja,Apparel,8946.11,4,64.0,card,Sales
TXN120079,2024-05-16,Store_E_Ibadan,Home_Goods,11295.25,7,46.0,cash,Sales
TXN105750,2023-05-26,Store_D_Kano,Beauty,5056.15,11,67.0,card,Sales
TXN112636,2023-11-16,Store_C_PortHarcourt,Groceries,2547.08,6,60.0,transfer,Sales
TXN119444,2024-04-30,Store_E_Ibadan,Electronics,39113.07,8,38.0,cash,Sales
TXN105209,2023-05-12,Store_C_PortHarcourt,Beauty,4508.21,13,44.0,transfer,Sales
TXN104632,2023-04-27,Store_B_Abuja,Home_Goods,12251.65,2,40.0,card,Sales
TXN123440,2024-08-09,Store_B_Abuja,Groceries,2453.29,8,62.0,cash,Sales
TXN126008,2024-10-09,Store_A_Lagos,Home_Goods,12616.44,10,69.0,cash,Sales
TXN108439,2023-08-01,Store_E_Ibadan,Beauty,4695.43,10,27.0,cash,Sales
TXN119659,2024-05-06,Store_E_Ibadan,Beauty,4087.08,7,18.0,card,Sales
TXN105790,2023-05-27,Store_B_Abuja,Home_Goods,13405.23,8,41.0,cash,Sales
TXN100371,2023-01-10,Store_D_Kano,Electronics,51086.66,12,45.0,cash,Sales
TXN117010,2024-03-01,Store_C_PortHarcourt,Electronics,46729.26,11,30.0,cash,Sales
TXN111589,2023-10-21,Store_C_PortHarcourt,Groceries,2903.71,13,36.0,card,Sales
TXN103489,2023-03-29,Store_E_Ibadan,Electronics,44111.95,12,29.0,cash,Sales
TXN105050,2023-05-08,Store_B_Abuja,Apparel,8608.28,4,47.0,card,Sales
TXN125633,2024-09-30,Store_E_Ibadan,Beauty,4181.34,9,32.0,card,Sales
TXN108655,2023-08-07,Store_B_Abuja,Apparel,7834.8,7,47.0,cash,Sales
TXN103307,2023-03-25,Store_B_Abuja,Home_Goods,14746.11,11,42.0,card,Sales
TXN125913,2024-10-06,Store_E_Ibadan,Apparel,9311.06,4,59.0,cash,Sales
TXN111878,2023-10-28,Store_C_PortHarcourt,Electronics,50972.61,4,36.0,card,Sales
TXN100876,2023-01-24,Store_C_PortHarcourt,Electronics,49668.97,5,38.0,cash,Sales
TXN104471,2023-04-23,Store_D_Kano,Home_Goods,15257.83,1,63.0,cash,Sales
TXN110631,2023-09-27,Store_E_Ibadan,Electronics,49803.53,13,21.0,cash,Sales
TXN108274,2023-07-29,Store_A_Lagos,Beauty,6284.05,11,19.0,card,Sales
TXN122774,2024-07-24,Store_C_PortHarcourt,Electronics,38732.28,7,69.0,card,Sales
TXN117117,2024-03-04,Store_B_Abuja,Electronics,42306.66,11,53.0,card,Sales
TXN114343,2023-12-28,Store_A_Lagos,Beauty,5741.31,10,32.0,card,Sales
TXN120125,2024-05-17,Store_E_Ibadan,Electronics,44002.2,13,51.0,card,Sales
TXN127397,2024-11-13,Store_E_Ibadan,Beauty,4750.67,4,36.0,cash,Sales
TXN116480,2024-02-18,Store_B_Abuja,Groceries,3030.68,13,26.0,transfer,Sales
TXN116217,2024-02-12,Store_A_Lagos,Electronics,42394.91,13,23.0,cash,Sales
TXN113007,2023-11-25,Store_B_Abuja,Home_Goods,17229.16,9,28.0,card,Sales
TXN105854,2023-05-29,Store_C_PortHarcourt,Home_Goods,12241.16,13,34.0,cash,Sales
TXN101938,2023-02-20,Store_C_PortHarcourt,Groceries,2431.52,12,27.0,cash,Sales
TXN122301,2024-07-13,Store_A_Lagos,Groceries,2817.23,14,61.0,card,Sales
TXN111922,2023-10-29,Store_A_Lagos,Groceries,3081.56,3,24.0,cash,Sales
TXN100995,2023-01-27,Store_D_Kano,Apparel,7290.36,1,56.0,cash,Sales
TXN102736,2023-03-11,Store_D_Kano,Groceries,2867.12,6,67.0,card,Sales
TXN128614,2024-12-13,Store_A_Lagos,Home_Goods,16401.41,11,48.0,cash,Sales
TXN120830,2024-06-05,Store_A_Lagos,Home_Goods,10932.9,14,59.0,card,Sales
TXN102741,2023-03-11,Store_E_Ibadan,Home_Goods,17355.57,-2,59.0,cash,Return
TXN128233,2024-12-03,Store_E_Ibadan,Electronics,54550.36,5,66.0,transfer,Sales
TXN121590,2024-06-23,Store_E_Ibadan,Home_Goods,17861.2,1,19.0,transfer,Sales
TXN114137,2023-12-22,Store_D_Kano,Electronics,63474.87,7,28.0,card,Sales
TXN102867,2023-03-14,Store_D_Kano,Beauty,3892.55,12,36.0,card,Sales
TXN105473,2023-05-19,Store_A_Lagos,Electronics,43087.36,5,65.0,cash,Sales
TXN101993,2023-02-21,Store_D_Kano,Groceries,2132.48,12,52.0,card,Sales
TXN115856,2024-02-02,Store_E_Ibadan,Beauty,4314.27,9,50.0,card,Sales
TXN128601,2024-12-12,Store_D_Kano,Beauty,6059.02,2,60.0,card,Sales
TXN111032,2023-10-08,Store_A_Lagos,Home_Goods,15906.36,3,18.0,card,Sales
TXN113641,2023-12-10,Store_C_PortHarcourt,Apparel,13638.5,13,38.0,card,Sales
TXN109669,2023-09-02,Store_D_Kano,Electronics,62764.82,1,52.0,card,Sales
TXN120771,2024-06-03,Store_B_Abuja,Apparel,6986.23,13,34.0,card,Sales
TXN120357,2024-05-24,Store_A_Lagos,Home_Goods,12942.51,11,26.0,transfer,Sales
TXN107445,2023-07-06,Store_D_Kano,Beauty,3898.81,12,41.0,card,Sales
TXN121136,2024-06-12,Store_E_Ibadan,Groceries,2648.13,12,46.0,transfer,Sales
TXN128215,2024-12-03,Store_B_Abuja,Electronics,61362.57,7,66.0,cash,Sales
TXN120069,2024-05-16,Store_D_Kano,Electronics,44410.72,7,29.0,transfer,Sales
TXN104081,2023-04-13,Store_C_PortHarcourt,Beauty,4247.77,10,42.0,cash,Sales
TXN103989,2023-04-11,Store_A_Lagos,Home_Goods,10759.13,10,21.0,cash,Sales
TXN112893,2023-11-22,Store_D_Kano,Groceries,2621.06,9,52.0,card,Sales
TXN127347,2024-11-12,Store_D_Kano,Groceries,2680.6,7,69.0,card,Sales
TXN119090,2024-04-21,Store_E_Ibadan,Beauty,5758.14,14,38.0,transfer,Sales
TXN110671,2023-09-28,Store_D_Kano,Apparel,8086.52,1,65.0,transfer,Sales
TXN108091,2023-07-24,Store_C_PortHarcourt,Apparel,7344.0,14,69.0,cash,Sales
TXN119468,2024-05-01,Store_D_Kano,Electronics,45928.39,10,56.0,transfer,Sales
TXN117375,2024-03-11,Store_A_Lagos,Home_Goods,13262.15,11,28.0,cash,Sales
TXN100460,2023-01-13,Store_A_Lagos,Apparel,8523.5,11,60.0,cash,Sales
TXN102840,2023-03-14,Store_A_Lagos,Electronics,47962.85,9,21.0,card,Sales
TXN128752,2024-12-17,Store_A_Lagos,Beauty,6055.35,7,38.0,cash,Sales
TXN113160,2023-11-28,Store_C_PortHarcourt,Home_Goods,12087.02,9,45.0,cash,Sales
TXN110720,2023-09-29,Store_E_Ibadan,Home_Goods,13750.89,6,50.0,cash,Sales
TXN111395,2023-10-16,Store_E_Ibadan,Beauty,4147.41,9,64.0,cash,Sales
TXN114578,2024-01-03,Store_B_Abuja,Electronics,38516.53,4,18.0,cash,Sales
TXN108133,2023-07-25,Store_C_PortHarcourt,Home_Goods,10530.31,4,41.0,card,Sales
TXN117730,2024-03-19,Store_D_Kano,Groceries,2502.18,10,29.0,card,Sales
TXN115707,2024-01-30,Store_C_PortHarcourt,Apparel,7134.04,9,54.0,card,Sales
TXN105291,2023-05-14,Store_C_PortHarcourt,Apparel,10101.22,11,67.0,cash,Sales
TXN128295,2024-12-05,Store_D_Kano,Apparel,11629.78,1,43.0,transfer,Sales
TXN107859,2023-07-18,Store_A_Lagos,Groceries,2799.07,10,65.0,cash,Sales
TXN104223,2023-04-17,Store_A_Lagos,Beauty,3954.34,10,56.0,cash,Sales
TXN111000,2023-10-07,Store_A_Lagos,Apparel,11167.26,8,46.0,card,Sales
TXN122491,2024-07-17,Store_E_Ibadan,Home_Goods,13326.24,11,58.0,cash,Sales
TXN114016,2023-12-19,Store_E_Ibadan,Beauty,6942.18,4,50.0,cash,Sales
TXN100809,2023-01-22,Store_D_Kano,Electronics,57757.63,2,31.0,card,Sales
TXN125549,2024-09-28,Store_D_Kano,Home_Goods,17504.26,7,60.0,cash,Sales
TXN107796,2023-07-16,Store_C_PortHarcourt,Home_Goods,14417.57,7,65.0,cash,Sales
TXN121755,2024-06-28,Store_B_Abuja,Home_Goods,11186.6,7,26.0,card,Sales
TXN111724,2023-10-24,Store_E_Ibadan,Apparel,8631.1,13,18.0,cash,Sales
TXN111367,2023-10-16,Store_A_Lagos,Electronics,43800.77,11,18.0,cash,Sales
TXN119137,2024-04-23,Store_B_Abuja,Groceries,2464.5,11,67.0,card,Sales
TXN108492,2023-08-03,Store_C_PortHarcourt,Home_Goods,12698.66,10,69.0,transfer,Sales
TXN128011,2024-11-28,Store_A_Lagos,Home_Goods,12147.23,4,62.0,transfer,Sales
TXN116026,2024-02-07,Store_A_Lagos,Electronics,49791.34,14,49.0,card,Sales
TXN114322,2023-12-27,Store_C_PortHarcourt,Apparel,9804.33,4,43.0,card,Sales
TXN123503,2024-08-11,Store_A_Lagos,Home_Goods,13984.09,6,62.0,transfer,Sales
TXN102119,2023-02-24,Store_D_Kano,Groceries,2286.52,14,28.0,card,Sales
TXN114974,2024-01-12,Store_D_Kano,Home_Goods,12355.82,11,35.0,card,Sales
TXN111744,2023-10-25,Store_B_Abuja,Apparel,8349.18,12,18.0,cash,Sales
TXN122090,2024-07-06,Store_E_Ibadan,Beauty,6486.79,8,48.0,card,Sales
TXN106284,2023-06-08,Store_D_Kano,Beauty,4665.81,9,68.0,cash,Sales
TXN122899,2024-07-27,Store_B_Abuja,Beauty,5954.18,7,22.0,cash,Sales
TXN129264,2024-12-29,Store_C_PortHarcourt,Electronics,71459.31,3,51.0,cash,Sales
TXN125794,2024-10-04,Store_B_Abuja,Apparel,7990.81,10,65.0,cash,Sales
TXN115005,2024-01-13,Store_B_Abuja,Beauty,5290.94,10,25.0,cash,Sales
TXN124316,2024-08-30,Store_A_Lagos,Groceries,2469.29,4,27.0,card,Sales
TXN117925,2024-03-25,Store_A_Lagos,Home_Goods,13632.99,9,55.0,cash,Sales
TXN123528,2024-08-11,Store_C_PortHarcourt,Apparel,11939.34,2,22.0,transfer,Sales
TXN113176,2023-11-28,Store_E_Ibadan,Electronics,46382.56,6,37.0,cash,Sales
TXN112941,2023-11-23,Store_E_Ibadan,Electronics,46057.71,2,56.0,card,Sales
TXN106064,2023-06-03,Store_C_PortHarcourt,Home_Goods,16588.45,7,66.0,card,Sales
TXN127646,2024-11-19,Store_E_Ibadan,Apparel,9855.5,4,69.0,transfer,Sales
TXN109930,2023-09-10,Store_B_Abuja,Electronics,61822.4,9,44.0,cash,Sales
TXN115984,2024-02-06,Store_A_Lagos,Home_Goods,13102.37,6,38.0,cash,Sales
TXN111138,2023-10-10,Store_C_PortHarcourt,Electronics,39692.61,13,23.0,card,Sales
TXN101711,2023-02-14,Store_E_Ibadan,Groceries,2621.67,6,61.0,card,Sales
TXN122411,2024-07-15,Store_E_Ibadan,Groceries,2634.05,14,48.0,card,Sales
TXN118330,2024-04-04,Store_A_Lagos,Apparel,7716.36,12,32.0,cash,Sales
TXN100333,2023-01-09,Store_E_Ibadan,Groceries,2709.69,6,22.0,transfer,Sales
TXN114123,2023-12-22,Store_B_Abuja,Beauty,6835.81,11,28.0,transfer,Sales
TXN105642,2023-05-23,Store_D_Kano,Electronics,42758.37,9,24.0,transfer,Sales
TXN120565,2024-05-29,Store_B_Abuja,Home_Goods,10486.29,8,23.0,card,Sales
TXN102362,2023-03-02,Store_B_Abuja,Apparel,8507.04,5,54.0,cash,Sales
TXN102130,2023-02-24,Store_E_Ibadan,Home_Goods,10691.41,13,64.0,card,Sales
TXN116750,2024-02-24,Store_D_Kano,Home_Goods,14800.42,5,60.0,transfer,Sales
TXN119486,2024-05-02,Store_B_Abuja,Home_Goods,11464.62,11,22.0,cash,Sales
TXN121954,2024-07-03,Store_C_PortHarcourt,Home_Goods,12886.89,11,52.0,card,Sales
TXN111747,2023-10-25,Store_C_PortHarcourt,Home_Goods,10370.29,14,42.0,cash,Sales
TXN119921,2024-05-13,Store_C_PortHarcourt,Beauty,3881.76,10,21.0,cash,Sales
TXN108093,2023-07-24,Store_D_Kano,Groceries,2569.91,7,55.0,transfer,Sales
TXN106229,2023-06-07,Store_C_PortHarcourt,Groceries,2615.68,3,32.0,cash,Sales
TXN125966,2024-10-08,Store_A_Lagos,Electronics,49792.58,4,25.0,card,Sales
TXN124423,2024-09-01,Store_D_Kano,Groceries,2848.26,12,62.0,cash,Sales
TXN117618,2024-03-17,Store_B_Abuja,Home_Goods,16753.69,12,35.0,cash,Sales
TXN113573,2023-12-08,Store_C_PortHarcourt,Apparel,10433.7,13,30.0,transfer,Sales
TXN120520,2024-05-28,Store_A_Lagos,Groceries,2777.14,2,38.0,cash,Sales
TXN120101,2024-05-17,Store_C_PortHarcourt,Groceries,2368.54,9,40.0,cash,Sales
TXN107111,2023-06-28,Store_E_Ibadan,Beauty,3914.95,12,54.0,card,Sales
TXN128346,2024-12-06,Store_D_Kano,Home_Goods,18703.75,8,18.0,card,Sales
TXN125398,2024-09-24,Store_C_PortHarcourt,Groceries,2542.93,12,36.0,card,Sales
TXN111096,2023-10-09,Store_B_Abuja,Beauty,4694.62,6,33.0,card,Sales
TXN106350,2023-06-10,Store_B_Abuja,Home_Goods,16784.85,7,58.0,card,Sales
TXN118126,2024-03-29,Store_E_Ibadan,Electronics,41877.15,4,58.0,card,Sales
TXN127679,2024-11-20,Store_D_Kano,Beauty,4552.76,13,58.0,cash,Sales
TXN114317,2023-12-27,Store_B_Abuja,Electronics,65476.24,-4,41.0,cash,Return
TXN118398,2024-04-05,Store_D_Kano,Beauty,4309.15,14,48.0,cash,Sales
TXN115107,2024-01-16,Store_A_Lagos,Beauty,4028.13,12,36.0,card,Sales
TXN128970,2024-12-22,Store_C_PortHarcourt,Home_Goods,23681.47,-6,23.0,card,Return
TXN121923,2024-07-02,Store_C_PortHarcourt,Home_Goods,12405.73,5,55.0,cash,Sales
TXN106548,2023-06-15,Store_C_PortHarcourt,Home_Goods,10649.01,14,22.0,card,Sales
TXN128319,2024-12-06,Store_A_Lagos,Groceries,3221.31,9,30.0,transfer,Sales
TXN122269,2024-07-12,Store_B_Abuja,Beauty,4939.57,2,45.0,transfer,Sales
TXN106611,2023-06-16,Store_E_Ibadan,Groceries,2788.54,9,19.0,card,Sales
TXN120301,2024-05-22,Store_D_Kano,Apparel,7249.88,6,32.0,card,Sales
TXN104044,2023-04-12,Store_D_Kano,Beauty,3887.01,1,57.0,cash,Sales
TXN106907,2023-06-24,Store_B_Abuja,Home_Goods,17103.18,3,45.0,card,Sales
TXN124930,2024-09-13,Store_C_PortHarcourt,Beauty,3955.54,13,67.0,card,Sales
TXN113811,2023-12-14,Store_D_Kano,Home_Goods,17590.65,10,35.0,cash,Sales
TXN104248,2023-04-17,Store_E_Ibadan,Apparel,8610.47,8,20.0,cash,Sales
TXN114049,2023-12-20,Store_D_Kano,Electronics,59359.37,13,46.0,cash,Sales
TXN123526,2024-08-11,Store_C_PortHarcourt,Electronics,66610.28,3,39.0,transfer,Sales
TXN128139,2024-12-01,Store_C_PortHarcourt,Apparel,15369.19,10,25.0,cash,Sales
TXN125760,2024-10-03,Store_D_Kano,Apparel,8217.24,9,35.0,card,Sales
TXN105816,2023-05-28,Store_B_Abuja,Home_Goods,14284.3,7,32.0,cash,Sales
TXN109962,2023-09-10,Store_E_Ibadan,Home_Goods,17826.76,5,19.0,transfer,Sales
TXN116590,2024-02-20,Store_E_Ibadan,Apparel,8632.69,13,30.0,cash,Sales
TXN102991,2023-03-17,Store_D_Kano,Electronics,38276.08,9,29.0,card,Sales
TXN119976,2024-05-14,Store_C_PortHarcourt,Electronics,46631.05,3,27.0,card,Sales
TXN101928,2023-02-20,Store_B_Abuja,Beauty,5126.98,-5,37.0,card,Return
TXN102002,2023-02-21,Store_E_Ibadan,Groceries,2626.99,13,60.0,card,Sales
TXN105520,2023-05-20,Store_B_Abuja,Apparel,10523.31,1,52.0,transfer,Sales
TXN109007,2023-08-16,Store_D_Kano,Groceries,2585.77,2,45.0,card,Sales
TXN102587,2023-03-08,Store_A_Lagos,Apparel,8453.86,14,31.0,cash,Sales
TXN116696,2024-02-23,Store_C_PortHarcourt,Groceries,2318.72,6,28.0,cash,Sales
TXN109323,2023-08-24,Store_E_Ibadan,Beauty,4576.25,11,66.0,cash,Sales
TXN116551,2024-02-19,Store_E_Ibadan,Apparel,6876.46,12,32.0,cash,Sales
TXN105742,2023-05-26,Store_B_Abuja,Apparel,7754.76,13,53.0,cash,Sales
TXN119193,2024-04-25,Store_A_Lagos,Beauty,4208.15,5,48.0,cash,Sales
TXN120295,2024-05-22,Store_C_PortHarcourt,Home_Goods,11427.39,3,35.0,transfer,Sales
TXN116810,2024-02-26,Store_A_Lagos,Electronics,43697.52,2,18.0,card,Sales
TXN100982,2023-01-27,Store_B_Abuja,Home_Goods,10795.02,8,38.0,cash,Sales
TXN127314,2024-11-11,Store_D_Kano,Home_Goods,14101.47,14,48.0,cash,Sales
TXN108460,2023-08-02,Store_C_PortHarcourt,Groceries,2593.06,14,34.0,cash,Sales
TXN102861,2023-03-14,Store_C_PortHarcourt,Apparel,8922.1,9,20.0,cash,Sales
TXN118563,2024-04-09,Store_B_Abuja,Home_Goods,10976.38,6,39.0,card,Sales
TXN105826,2023-05-28,Store_C_PortHarcourt,Groceries,3069.18,5,62.0,card,Sales
TXN125974,2024-10-08,Store_B_Abuja,Home_Goods,13597.37,10,44.0,card,Sales
TXN100492,2023-01-13,Store_E_Ibadan,Beauty,4335.94,6,34.0,transfer,Sales
TXN128226,2024-12-03,Store_D_Kano,Electronics,63344.41,1,50.0,cash,Sales
TXN108532,2023-08-04,Store_C_PortHarcourt,Home_Goods,10348.61,1,64.0,card,Sales
TXN111753,2023-10-25,Store_D_Kano,Home_Goods,11383.9,8,31.0,cash,Sales
TXN115385,2024-01-22,Store_E_Ibadan,Beauty,4038.73,5,49.0,cash,Sales
TXN121255,2024-06-15,Store_C_PortHarcourt,Beauty,5116.93,2,36.0,cash,Sales
TXN111648,2023-10-22,Store_D_Kano,Home_Goods,14232.56,12,34.0,cash,Sales
TXN123950,2024-08-21,Store_A_Lagos,Apparel,8729.57,1,45.0,transfer,Sales
TXN108033,2023-07-23,Store_A_Lagos,Electronics,52565.55,5,30.0,card,Sales
TXN101919,2023-02-20,Store_A_Lagos,Beauty,5044.09,12,23.0,cash,Sales
TXN128634,2024-12-13,Store_C_PortHarcourt,Apparel,10446.91,12,19.0,cash,Sales
TXN119384,2024-04-29,Store_C_PortHarcourt,Apparel,7833.46,7,28.0,card,Sales
TXN115348,2024-01-22,Store_A_Lagos,Home_Goods,12472.39,14,61.0,cash,Sales
TXN127590,2024-11-18,Store_D_Kano,Apparel,9231.25,5,32.0,transfer,Sales
TXN105406,2023-05-17,Store_B_Abuja,Apparel,8318.19,9,57.0,cash,Sales
TXN125791,2024-10-04,Store_B_Abuja,Home_Goods,10608.5,4,37.0,cash,Sales
TXN100206,2023-01-06,Store_E_Ibadan,Beauty,4101.85,10,21.0,card,Sales
TXN125177,2024-09-19,Store_B_Abuja,Apparel,8731.4,13,34.0,card,Sales
TXN106510,2023-06-14,Store_B_Abuja,Apparel,8489.07,13,21.0,card,Sales
TXN125663,2024-10-01,Store_D_Kano,Home_Goods,11036.2,7,54.0,card,Sales
TXN117867,2024-03-23,Store_B_Abuja,Home_Goods,17155.19,11,65.0,transfer,Sales
TXN108194,2023-07-27,Store_A_Lagos,Groceries,2501.41,4,43.0,cash,Sales
TXN119596,2024-05-05,Store_B_Abuja,Beauty,6553.73,6,36.0,card,Sales
TXN120318,2024-05-23,Store_A_Lagos,Groceries,2458.46,4,50.0,card,Sales
TXN104307,2023-04-19,Store_C_PortHarcourt,Home_Goods,11709.65,9,22.0,transfer,Sales
TXN124883,2024-09-12,Store_C_PortHarcourt,Beauty,4082.03,1,18.0,card,Sales
TXN104691,2023-04-28,Store_D_Kano,Beauty,4356.98,1,63.0,cash,Sales
TXN115882,2024-02-03,Store_D_Kano,Electronics,61446.34,4,69.0,card,Sales
TXN103429,2023-03-28,Store_B_Abuja,Groceries,2540.88,11,33.0,transfer,Sales
TXN103698,2023-04-04,Store_A_Lagos,Beauty,4531.3,14,27.0,card,Sales
TXN119515,2024-05-03,Store_A_Lagos,Electronics,46529.52,10,58.0,cash,Sales
TXN122967,2024-07-29,Store_A_Lagos,Electronics,39850.24,13,54.0,card,Sales
TXN123969,2024-08-21,Store_D_Kano,Electronics,42764.59,10,28.0,cash,Sales
TXN129225,2024-12-28,Store_C_PortHarcourt,Home_Goods,22575.13,11,25.0,cash,Sales
TXN117109,2024-03-04,Store_A_Lagos,Home_Goods,12588.35,4,24.0,card,Sales
TXN100006,2023-01-01,Store_B_Abuja,Groceries,3365.43,12,69.0,cash,Sales
TXN125846,2024-10-05,Store_C_PortHarcourt,Electronics,53514.33,9,27.0,cash,Sales
TXN105418,2023-05-17,Store_D_Kano,Electronics,42942.33,7,44.0,card,Sales
TXN102723,2023-03-11,Store_B_Abuja,Apparel,9810.24,8,21.0,cash,Sales
TXN103605,2023-04-01,Store_E_Ibadan,Home_Goods,13431.68,4,18.0,cash,Sales
TXN121164,2024-06-13,Store_C_PortHarcourt,Groceries,2567.62,2,64.0,transfer,Sales
TXN125477,2024-09-26,Store_E_Ibadan,Electronics,49168.38,12,51.0,cash,Sales
TXN108934,2023-08-14,Store_C_PortHarcourt,Beauty,4018.74,7,66.0,card,Sales
TXN125752,2024-10-03,Store_C_PortHarcourt,Groceries,2340.18,2,25.0,transfer,Sales
TXN112855,2023-11-21,Store_E_Ibadan,Electronics,52597.58,3,45.0,cash,Sales
TXN114759,2024-01-07,Store_C_PortHarcourt,Beauty,5183.54,6,21.0,transfer,Sales
TXN123873,2024-08-19,Store_B_Abuja,Beauty,3907.07,6,25.0,transfer,Sales
TXN108057,2023-07-23,Store_E_Ibadan,Home_Goods,17056.42,3,27.0,cash,Sales
TXN103674,2023-04-03,Store_B_Abuja,Home_Goods,13229.54,1,61.0,transfer,Sales
TXN103992,2023-04-11,Store_A_Lagos,Beauty,5104.33,10,39.0,card,Sales
TXN114070,2023-12-21,Store_A_Lagos,Electronics,66825.52,14,43.0,cash,Sales
TXN106960,2023-06-25,Store_B_Abuja,Electronics,64771.22,3,57.0,cash,Sales
TXN100236,2023-01-07,Store_D_Kano,Home_Goods,13731.72,1,64.0,cash,Sales
TXN126574,2024-10-24,Store_A_Lagos,Electronics,40901.95,14,62.0,cash,Sales
TXN121046,2024-06-10,Store_D_Kano,Home_Goods,11728.55,3,41.0,cash,Sales
TXN114719,2024-01-06,Store_D_Kano,Beauty,5035.45,7,63.0,transfer,Sales
TXN101247,2023-02-02,Store_C_PortHarcourt,Beauty,4163.96,6,33.0,card,Sales
TXN113575,2023-12-08,Store_C_PortHarcourt,Groceries,3432.23,8,22.0,card,Sales
