transaction_id,date,store,category,unit_price,quantity,customer_age,payment_method
TXN116886,2024-02-27,Store_E_Ibadan,Groceries,2643.31,11,,Card
TXN103017,2023-03-18,Store_B_Abuja,Groceries,3253.68,7,26.0,Card 
TXN119957,2024-05-14,Store_A_Lagos,Apparel,7719.62,7,63.0,Card 
TXN118145,2024-03-30,Store_B_Abuja,Home_Goods,13845.95,11,52.0,CASH
TXN115753,2024-01-31,Store_C_PortHarcourt,Apparel,7121.67,4,48.0,Card 
TXN111314,2023-10-14,Store_D_Kano,Electronics,51011.92,4,36.0,Card
TXN100704,2023-01-19,Store_E_Ibadan,Apparel,6906.53,9,26.0,Transfer
TXN128789,18/12/2024,Store_A_Lagos,Apparel,10458.61,14,,Card
TXN115026,2024-01-13,Store_E_Ibadan,Beauty,5379.56,8,,CASH
TXN117238,2024-03-07,Store_B_Abuja,Groceries,2809.56,7,61.0,Card 
TXN117868,2024-03-23,Store_B_Abuja,Groceries,2805.69,14,66.0,Card 
TXN107764,2023-07-15,Store_B_Abuja,Groceries,3734.91,10,61.0,CASH
TXN109329,2023-08-24,Store_E_Ibadan,Electronics,41280.68,1,63.0,Cash
TXN111013,2023-10-07,Store_C_PortHarcourt,Apparel,9717.16,12,24.0,Transfer
TXN106734,2023-06-20,Store_A_Lagos,Beauty,4854.48,5,59.0,Card
TXN100690,2023-01-19,Store_C_PortHarcourt,Electronics,46445.71,3,55.0,Cash
TXN121898,2024-07-01,Store_E_Ibadan,Beauty,4998.67,13,,Cash
TXN116707,2024-02-23,Store_D_Kano,Electronics,40851.11,6,26.0,Card
TXN123948,2024-08-21,Store_A_Lagos,Apparel,7496.9,4,51.0,Transfer
TXN112597,2023-11-15,Store_C_PortHarcourt,Electronics,45186.34,3,50.0,Cash
TXN120588,2024-05-29,Store_E_Ibadan,Electronics,39349.6,2,,Transfer
TXN101971,2023-02-21,Store_B_Abuja,Home_Goods,10316.95,7,54.0,Transfer
TXN110941,2023-10-05,Store_C_PortHarcourt,Beauty,5108.35,5,60.0,Card 
TXN110619,2023-09-27,Store_D_Kano,Beauty,"₦3,873.75",12,47.0,Cash
TXN126324,2024-10-17,Store_E_Ibadan,Beauty,4436.33,2,57.0,Transfer
TXN102661,2023-03-09,Store_D_Kano,Apparel,8205.17,4,39.0,Card
TXN113928,2023-12-17,Store_D_Kano,Groceries,4310.76,8,,Cash
TXN119979,2024-05-14,Store_C_PortHarcourt,Groceries,2261.79,12,22.0,Card
TXN106621,2023-06-17,Store_B_Abuja,Groceries,3649.69,13,58.0,CASH
TXN114452,2023-12-30,Store_E_Ibadan,Beauty,8684.52,12,66.0,Card 
TXN100908,2023-01-25,Store_D_Kano,Electronics,49634.25,7,21.0,Card
TXN129067,24/12/2024,Store_E_Ibadan,Beauty,5973.16,13,63.0,Card 
TXN104731,2023-04-29,Store_E_Ibadan,Groceries,2863.36,3,32.0,Card
TXN109949,2023-09-10,Store_D_Kano,Electronics,51875.04,-1,28.0,CASH
TXN112524,2023-11-13,Store_E_Ibadan,Apparel,8407.97,11,45.0,Cash
TXN112516,2023-11-13,Store_D_Kano,Apparel,9299.44,2,36.0,Card
TXN123974,2024-08-21,Store_E_Ibadan,Electronics,49175.18,10,51.0,Cash
TXN119828,2024-05-10,Store_E_Ibadan,Electronics,39548.79,13,65.0,Cash
TXN105203,2023-05-12,Store_B_Abuja,Electronics,48842.16,4,38.0,Transfer
TXN109400,2023-08-26,Store_D_Kano,Beauty,6402.06,4,43.0,Cash
TXN123492,2024-08-10,Store_D_Kano,Electronics,65554.52,7,45.0,Transfer
TXN113633,10/12/2023,Store_A_Lagos,Home_Goods,19191.58,9,39.0,Card
TXN111955,2023-10-29,Store_E_Ibadan,Groceries,2950.45,13,63.0,Card
TXN126544,2024-10-23,Store_A_Lagos,Beauty,4802.97,10,38.0,Card 
TXN107761,2023-07-15,Store_B_Abuja,Home_Goods,16699.12,8,30.0,Cash
TXN129333,2024-12-31,Store_B_Abuja,Electronics,65851.63,13,36.0,Cash
TXN102614,2023-03-08,Store_D_Kano,Electronics,50529.0,5,52.0,Transfer
TXN109301,2023-08-24,Store_C_PortHarcourt,Beauty,4409.56,6,27.0,Card
TXN110366,2023-09-21,Store_A_Lagos,Groceries,2568.24,3,28.0,Card 
TXN106854,2023-06-22,Store_E_Ibadan,Groceries,2220.53,10,65.0,Card 
TXN111049,2023-10-08,Store_C_PortHarcourt,Home_Goods,16537.28,1,33.0,Cash
TXN119768,2024-05-09,Store_C_PortHarcourt,Electronics,39254.26,5,66.0,Card
TXN115127,2024-01-16,Store_D_Kano,Apparel,7331.02,9,60.0,Card 
TXN106480,2023-06-13,Store_C_PortHarcourt,Beauty,4893.23,11,41.0,Card 
TXN103386,2023-03-27,Store_C_PortHarcourt,Apparel,7727.4,8,50.0,CASH
TXN107437,2023-07-06,Store_C_PortHarcourt,Electronics,44577.32,14,60.0,Transfer
TXN100662,2023-01-18,Store_C_PortHarcourt,Apparel,8734.87,14,32.0,Transfer
TXN117432,2024-03-12,Store_C_PortHarcourt,Electronics,40268.51,9,39.0,Transfer
TXN123356,2024-08-07,Store_A_Lagos,Apparel,8552.4,3,52.0,Card
TXN128709,2024-12-15,Store_E_Ibadan,Apparel,13541.48,2,49.0,Card 
TXN114058,2023-12-20,Store_E_Ibadan,Beauty,6656.81,8,60.0,Transfer
TXN101517,2023-02-09,Store_E_Ibadan,Electronics,41208.2,10,43.0,Transfer
TXN121354,2024-06-17,Store_D_Kano,Electronics,43853.52,6,34.0,Card
TXN128435,2024-12-08,Store_D_Kano,Home_Goods,24664.29,13,25.0,CASH
TXN122837,2024-07-25,Store_E_Ibadan,Apparel,8970.81,12,49.0,Card 
TXN110511,2023-09-24,Store_D_Kano,Groceries,3344.75,4,,Card 
TXN122283,2024-07-12,Store_C_PortHarcourt,Electronics,49254.56,2,19.0,Card
TXN124389,2024-08-31,Store_D_Kano,Electronics,51662.51,4,50.0,Card
TXN109484,2023-08-29,Store_A_Lagos,Beauty,4140.61,10,21.0,Transfer
TXN128909,2024-12-20,Store_E_Ibadan,Home_Goods,16251.54,5,54.0,CASH
TXN101256,2023-02-02,Store_E_Ibadan,Home_Goods,10658.95,2,,CASH
TXN118445,2024-04-06,Store_E_Ibadan,Groceries,3369.87,1,19.0,Transfer
TXN105409,2023-05-17,Store_C_PortHarcourt,Apparel,9175.34,7,,Transfer
TXN104507,2023-04-24,Store_B_Abuja,Home_Goods,10280.1,1,28.0,Transfer
TXN126994,2024-11-03,Store_D_Kano,Electronics,74422.87,2,31.0,CASH
TXN111814,2023-10-26,Store_E_Ibadan,Beauty,3866.0,12,,Card
TXN120300,2024-05-22,Store_D_Kano,Apparel,8111.03,4,23.0,Card
TXN102538,2023-03-06,Store_E_Ibadan,Home_Goods,13068.65,13,29.0,Card 
TXN125173,2024-09-19,Store_B_Abuja,Electronics,48626.61,2,60.0,Card 
TXN100642,2023-01-18,Store_A_Lagos,Beauty,4527.26,12,,Cash
TXN118442,06/04/2024,Store_D_Kano,Home_Goods,16533.09,12,31.0,Transfer
TXN119083,2024-04-21,Store_D_Kano,Beauty,5140.19,10,46.0,Transfer
TXN121681,2024-06-26,Store_B_Abuja,Home_Goods,10807.32,9,,Card 
TXN115795,2024-02-01,Store_C_PortHarcourt,Home_Goods,11465.08,14,34.0,Transfer
TXN120465,2024-05-26,Store_E_Ibadan,Groceries,3563.97,6,39.0,Card 
TXN128179,2024-12-02,Store_B_Abuja,Home_Goods,17302.48,8,51.0,CASH
TXN119412,2024-04-30,Store_A_Lagos,Electronics,41910.33,2,61.0,Cash
TXN105759,2023-05-26,Store_D_Kano,Apparel,7091.23,12,18.0,Cash
TXN112059,2023-11-01,Store_E_Ibadan,Home_Goods,12721.22,7,48.0,Card
TXN118490,2024-04-07,Store_D_Kano,Home_Goods,15340.48,6,22.0,Transfer
TXN126717,2024-10-27,Store_C_PortHarcourt,Groceries,"₦3,419.30",4,37.0,Card
TXN117409,2024-03-12,Store_A_Lagos,Apparel,7809.29,8,45.0,Card 
TXN120006,2024-05-15,Store_B_Abuja,Beauty,4125.14,14,56.0,Card
TXN126323,2024-10-17,Store_D_Kano,Beauty,4894.83,9,,Card
TXN123711,2024-08-16,Store_A_Lagos,Home_Goods,11779.3,9,,CASH
TXN102591,2023-03-08,Store_B_Abuja,Electronics,44146.49,11,,Cash
TXN100073,2023-01-03,Store_A_Lagos,Home_Goods,12891.79,5,41.0,Card
TXN113602,2023-12-09,Store_A_Lagos,Electronics,75490.0,12,38.0,Transfer
TXN101630,2023-02-12,Store_E_Ibadan,Apparel,"₦10,313.35",7,23.0,Card
TXN116665,2024-02-22,Store_D_Kano,Beauty,3867.94,2,30.0,Card
TXN128695,2024-12-15,Store_C_PortHarcourt,Electronics,88927.62,8,21.0,CASH
TXN128369,2024-12-07,Store_B_Abuja,Electronics,84973.0,10,59.0,CASH
TXN128241,2024-12-03,Store_E_Ibadan,Groceries,3931.27,6,25.0,Cash
TXN114087,2023-12-21,Store_C_PortHarcourt,Electronics,70417.49,13,35.0,Card 
TXN119601,2024-05-05,Store_D_Kano,Electronics,61720.74,-12,44.0,Transfer
TXN107766,2023-07-15,Store_C_PortHarcourt,Home_Goods,16177.58,9,52.0,Cash
TXN120177,19/05/2024,Store_C_PortHarcourt,Electronics,62700.18,5,62.0,CASH
TXN110949,2023-10-05,Store_E_Ibadan,Electronics,"₦47,412.69",8,25.0,Transfer
TXN111317,2023-10-14,Store_D_Kano,Beauty,6144.35,14,54.0,Transfer
TXN123886,2024-08-19,Store_D_Kano,Apparel,9053.3,3,57.0,Cash
TXN122941,2024-07-28,Store_B_Abuja,Electronics,50523.99,7,25.0,Card
TXN127065,2024-11-05,Store_B_Abuja,Apparel,9518.13,14,50.0,Card
TXN103829,2023-04-07,Store_B_Abuja,Home_Goods,11389.12,3,21.0,Transfer
TXN105641,2023-05-23,Store_D_Kano,Apparel,9060.07,9,48.0,Card
TXN106244,2023-06-07,Store_D_Kano,Groceries,2649.46,1,28.0,CASH
TXN117344,2024-03-10,Store_A_Lagos,Home_Goods,14804.43,12,,Card
TXN125862,2024-10-05,Store_D_Kano,Groceries,2904.92,6,39.0,Cash
TXN108076,2023-07-24,Store_B_Abuja,Apparel,7468.27,11,64.0,Transfer
TXN107815,2023-07-16,Store_E_Ibadan,Groceries,3559.33,11,42.0,Card
TXN104488,2023-04-23,Store_E_Ibadan,Beauty,6003.66,13,48.0,Card 
TXN105377,16/05/2023,Store_D_Kano,Beauty,4276.65,7,64.0,CASH
TXN128154,2024-12-01,Store_D_Kano,Electronics,87553.0,13,49.0,Card
TXN108260,2023-07-28,Store_D_Kano,Home_Goods,12517.54,5,22.0,CASH
TXN115371,2024-01-22,Store_D_Kano,Groceries,2183.45,9,,Cash
TXN127116,2024-11-06,Store_D_Kano,Home_Goods,12113.68,14,38.0,Card 
TXN124147,2024-08-26,Store_A_Lagos,Beauty,4606.04,6,57.0,Card 
TXN114638,2024-01-04,Store_E_Ibadan,Electronics,49492.18,13,33.0,Transfer
TXN104615,2023-04-26,Store_E_Ibadan,Electronics,43432.31,8,56.0,Card 
TXN106809,2023-06-22,Store_A_Lagos,Apparel,9193.72,-3,47.0,Card
TXN110810,2023-10-02,Store_A_Lagos,Apparel,6838.01,7,40.0,Card
TXN120971,2024-06-08,Store_D_Kano,Home_Goods,15850.51,2,46.0,CASH
TXN126796,2024-10-29,Store_B_Abuja,Apparel,7378.17,7,29.0,Cash
TXN126940,2024-11-02,Store_B_Abuja,Beauty,6475.35,3,18.0,Cash
TXN111093,2023-10-09,Store_B_Abuja,Groceries,2709.7,11,57.0,CASH
TXN127330,2024-11-12,Store_A_Lagos,Apparel,8345.68,12,67.0,Card 
TXN119946,2024-05-13,Store_E_Ibadan,Groceries,2557.06,4,27.0,Card 
TXN104322,2023-04-20,Store_A_Lagos,Home_Goods,12891.95,4,62.0,Card 
TXN103743,2023-04-05,Store_A_Lagos,Groceries,2266.69,6,66.0,Transfer
TXN121460,2024-06-20,Store_B_Abuja,Beauty,4527.4,4,26.0,Card 
TXN125784,2024-10-04,Store_A_Lagos,Electronics,44745.61,12,,Card 
TXN118497,2024-04-07,Store_D_Kano,Home_Goods,17154.73,12,,Card 
TXN118933,18/04/2024,Store_A_Lagos,Groceries,2762.53,13,52.0,Card
TXN121027,2024-06-10,Store_A_Lagos,Home_Goods,13146.95,11,42.0,Card
TXN118599,10/04/2024,Store_A_Lagos,Electronics,39428.39,5,28.0,CASH
TXN123978,2024-08-22,Store_A_Lagos,Home_Goods,12963.32,10,,Cash
TXN112277,2023-11-07,Store_E_Ibadan,Beauty,5608.17,6,66.0,Transfer
TXN118750,2024-04-13,Store_B_Abuja,Electronics,57270.81,3,66.0,Transfer
TXN110025,2023-09-12,Store_C_PortHarcourt,Groceries,2795.71,3,68.0,Card 
TXN125156,2024-09-18,Store_E_Ibadan,Beauty,4720.07,12,24.0,CASH
TXN109464,2023-08-28,Store_C_PortHarcourt,Groceries,2155.94,1,20.0,Card 
TXN123151,2024-08-02,Store_C_PortHarcourt,Beauty,4252.77,12,,Card 
TXN105784,2023-05-27,Store_B_Abuja,Home_Goods,14470.6,13,63.0,Cash
TXN126610,2024-10-24,Store_D_Kano,Home_Goods,11392.14,3,51.0,Card 
TXN111985,2023-10-30,Store_D_Kano,Beauty,4584.32,13,61.0,Card 
TXN122788,2024-07-24,Store_E_Ibadan,Home_Goods,12050.01,8,29.0,Card
TXN127394,2024-11-13,Store_D_Kano,Apparel,10129.81,3,44.0,Card
TXN103388,2023-03-27,Store_C_PortHarcourt,Groceries,2615.97,2,65.0,Transfer
TXN109553,2023-08-30,Store_D_Kano,Electronics,51386.88,3,47.0,Transfer
TXN125429,2024-09-25,Store_C_PortHarcourt,Beauty,3834.54,2,43.0,Card
TXN126512,2024-10-22,Store_A_Lagos,Electronics,46490.2,6,34.0,Cash
TXN113199,2023-11-29,Store_B_Abuja,Home_Goods,13832.55,13,40.0,CASH
TXN114237,2023-12-25,Store_C_PortHarcourt,Groceries,3564.48,4,19.0,CASH
TXN117736,2024-03-19,Store_E_Ibadan,Home_Goods,11449.03,5,53.0,Cash
TXN119084,21/04/2024,Store_D_Kano,Beauty,5979.8,3,20.0,Cash
TXN126216,2024-10-14,Store_C_PortHarcourt,Home_Goods,11198.06,3,35.0,Card 
TXN103582,2023-04-01,Store_B_Abuja,Beauty,5563.42,9,44.0,Card 
TXN117124,2024-03-04,Store_C_PortHarcourt,Beauty,4011.06,14,44.0,Card 
TXN107042,2023-06-27,Store_B_Abuja,Electronics,51334.82,12,34.0,Transfer
TXN127978,2024-11-27,Store_C_PortHarcourt,Home_Goods,12619.56,11,26.0,Cash
TXN109251,2023-08-22,Store_E_Ibadan,Home_Goods,13527.74,8,51.0,Transfer
TXN106577,2023-06-16,Store_A_Lagos,Electronics,49493.69,4,20.0,CASH
TXN112909,2023-11-23,Store_A_Lagos,Home_Goods,13842.25,6,50.0,CASH
TXN114510,2024-01-01,Store_C_PortHarcourt,Apparel,8617.88,10,39.0,Card 
TXN128819,2024-12-18,Store_D_Kano,Electronics,60400.05,10,,Transfer
TXN107819,2023-07-17,Store_A_Lagos,Apparel,6895.82,8,,CASH
TXN108323,2023-07-30,Store_A_Lagos,Home_Goods,14129.22,3,,Transfer
TXN118278,2024-04-02,Store_C_PortHarcourt,Groceries,2856.95,13,61.0,Card
TXN116441,2024-02-17,Store_B_Abuja,Apparel,10295.5,12,,CASH
TXN104035,2023-04-12,Store_B_Abuja,Beauty,3976.57,14,51.0,Cash
TXN100522,2023-01-14,Store_E_Ibadan,Apparel,9314.32,3,22.0,Card
TXN114890,2024-01-10,Store_C_PortHarcourt,Apparel,7476.61,6,63.0,Cash
TXN110117,2023-09-14,Store_D_Kano,Apparel,7681.74,3,19.0,Card 
TXN105059,2023-05-08,Store_C_PortHarcourt,Apparel,"₦7,717.41",11,67.0,CASH
TXN101343,2023-02-04,Store_E_Ibadan,Groceries,2943.14,8,66.0,CASH
TXN113387,2023-12-04,Store_A_Lagos,Apparel,10368.73,5,52.0,Card 
TXN127643,2024-11-19,Store_E_Ibadan,Apparel,9068.85,8,48.0,Cash
TXN105696,2023-05-25,Store_A_Lagos,Home_Goods,11081.85,10,20.0,CASH
TXN109571,2023-08-31,Store_A_Lagos,Home_Goods,12708.2,11,41.0,Card
TXN118354,2024-04-04,Store_D_Kano,Groceries,2266.08,7,67.0,CASH
TXN123826,2024-08-18,Store_B_Abuja,Electronics,57482.18,12,66.0,Transfer
TXN107611,2023-07-11,Store_B_Abuja,Beauty,4152.31,1,27.0,CASH
TXN104506,2023-04-24,Store_B_Abuja,Groceries,2779.39,10,28.0,Cash
TXN128096,2024-11-30,Store_A_Lagos,Beauty,6394.71,13,55.0,Transfer
TXN108123,2023-07-25,Store_B_Abuja,Apparel,8866.83,14,64.0,Card 
TXN126775,2024-10-28,Store_E_Ibadan,Groceries,2331.73,6,38.0,Cash
TXN123705,2024-08-15,Store_E_Ibadan,Groceries,2801.56,5,,Card
TXN119032,2024-04-20,Store_B_Abuja,Groceries,3487.14,4,64.0,Card 
TXN103766,2023-04-05,Store_E_Ibadan,Home_Goods,10629.3,6,43.0,Card 
TXN113100,2023-11-27,Store_A_Lagos,Home_Goods,13088.84,12,28.0,Transfer
TXN110888,2023-10-04,Store_A_Lagos,Groceries,2444.02,1,43.0,Card
TXN124609,2024-09-06,Store_A_Lagos,Apparel,7235.23,10,28.0,Card
TXN111417,2023-10-17,Store_B_Abuja,Apparel,8622.75,10,49.0,Cash
TXN115270,2024-01-20,Store_C_PortHarcourt,Home_Goods,15481.79,5,24.0,Card 
TXN122250,2024-07-11,Store_D_Kano,Home_Goods,11440.97,3,20.0,CASH
TXN125358,2024-09-23,Store_D_Kano,Groceries,2332.55,6,42.0,Card
TXN113111,2023-11-27,Store_B_Abuja,Apparel,8148.09,9,51.0,CASH
TXN101084,2023-01-29,Store_E_Ibadan,Home_Goods,15499.36,10,57.0,Card
TXN107190,2023-06-30,Store_E_Ibadan,Apparel,"₦7,743.77",4,41.0,CASH
TXN106039,2023-06-02,Store_E_Ibadan,Beauty,4651.67,6,39.0,Transfer
TXN115104,2024-01-16,Store_A_Lagos,Groceries,2150.74,9,47.0,Card 
TXN125152,2024-09-18,Store_D_Kano,Groceries,2858.37,7,60.0,CASH
TXN125871,2024-10-05,Store_E_Ibadan,Electronics,62234.14,5,62.0,Card 
TXN100771,2023-01-21,Store_E_Ibadan,Home_Goods,14199.05,10,66.0,Cash
TXN105319,2023-05-15,Store_B_Abuja,Apparel,6833.58,9,38.0,Card
TXN128072,2024-11-29,Store_C_PortHarcourt,Electronics,58722.83,4,54.0,CASH
TXN100069,2023-01-03,Store_A_Lagos,Beauty,4135.75,3,21.0,Transfer
TXN123357,2024-08-07,Store_A_Lagos,Groceries,2866.05,5,38.0,Cash
TXN127533,2024-11-17,Store_B_Abuja,Groceries,3312.71,3,62.0,Card
TXN108346,2023-07-30,Store_D_Kano,Electronics,53408.35,6,23.0,Card 
TXN122039,2024-07-05,Store_D_Kano,Apparel,7619.02,10,33.0,Card 
TXN127782,23/11/2024,Store_A_Lagos,Apparel,10785.95,13,19.0,Card 
TXN107873,2023-07-18,Store_C_PortHarcourt,Home_Goods,10390.16,11,,Transfer
TXN105978,2023-06-01,Store_D_Kano,Beauty,4164.2,7,43.0,Transfer
TXN118255,2024-04-01,Store_E_Ibadan,Electronics,38579.08,3,68.0,CASH
TXN126296,2024-10-17,Store_A_Lagos,Electronics,41100.44,2,25.0,CASH
TXN108251,2023-07-28,Store_C_PortHarcourt,Beauty,4975.41,-1,55.0,Card 
TXN126381,2024-10-19,Store_C_PortHarcourt,Home_Goods,14391.02,3,27.0,Transfer
TXN129262,2024-12-29,Store_C_PortHarcourt,Home_Goods,23208.87,12,,Card 
TXN103014,2023-03-18,Store_A_Lagos,Groceries,2774.32,7,45.0,Transfer
TXN117563,2024-03-15,Store_D_Kano,Beauty,4906.86,8,44.0,CASH
TXN102206,2023-02-26,Store_E_Ibadan,Electronics,66089.39,2,,Card 
TXN128515,2024-12-10,Store_D_Kano,Home_Goods,17732.42,3,45.0,CASH
TXN113746,2023-12-13,Store_B_Abuja,Apparel,12342.17,8,39.0,CASH
TXN108815,2023-08-11,Store_C_PortHarcourt,Groceries,2167.97,13,65.0,Card
TXN105014,2023-05-07,Store_A_Lagos,Groceries,3393.19,6,21.0,Card
TXN119549,2024-05-04,Store_A_Lagos,Apparel,9363.41,7,,Card
TXN127305,2024-11-11,Store_C_PortHarcourt,Beauty,4680.31,10,54.0,Card
TXN118769,2024-04-13,Store_E_Ibadan,Beauty,5548.12,11,41.0,Card
TXN123474,2024-08-10,Store_A_Lagos,Groceries,3239.96,3,,Cash
TXN123172,2024-08-02,Store_E_Ibadan,Groceries,2202.14,3,42.0,CASH
TXN115780,2024-02-01,Store_A_Lagos,Groceries,2283.61,1,22.0,CASH
TXN115793,2024-02-01,Store_C_PortHarcourt,Groceries,2391.33,14,23.0,Card
TXN110123,2023-09-14,Store_E_Ibadan,Beauty,4499.03,5,37.0,Card
TXN127938,2024-11-26,Store_D_Kano,Beauty,4980.21,2,47.0,Card
TXN112176,2023-11-04,Store_E_Ibadan,Groceries,3438.81,8,40.0,Card
TXN107218,2023-07-01,Store_C_PortHarcourt,Beauty,5073.9,7,,Transfer
TXN100434,2023-01-12,Store_C_PortHarcourt,Beauty,5109.95,2,46.0,Card
TXN112514,2023-11-13,Store_D_Kano,Apparel,8513.02,1,20.0,Card
TXN118606,2024-04-10,Store_B_Abuja,Apparel,7466.07,12,39.0,Cash
TXN122130,2024-07-08,Store_A_Lagos,Groceries,2310.89,3,65.0,Card
TXN115943,2024-02-05,Store_B_Abuja,Beauty,3853.41,13,,Card
TXN128705,2024-12-15,Store_E_Ibadan,Home_Goods,22105.2,3,32.0,Card 
TXN127129,2024-11-06,Store_E_Ibadan,Apparel,9068.37,10,,Transfer
TXN107521,2023-07-08,Store_D_Kano,Groceries,3545.79,6,43.0,Card 
TXN128282,2024-12-05,Store_A_Lagos,Groceries,3373.71,11,35.0,Card 
TXN100415,2023-01-11,Store_E_Ibadan,Home_Goods,12473.62,1,,Transfer
TXN109387,2023-08-26,Store_A_Lagos,Home_Goods,17094.25,8,36.0,Card
TXN106552,2023-06-15,Store_C_PortHarcourt,Groceries,2721.73,14,35.0,Transfer
TXN108302,2023-07-29,Store_D_Kano,Groceries,3131.49,5,47.0,Cash
TXN128244,2024-12-04,Store_A_Lagos,Home_Goods,"₦17,510.28",1,40.0,Transfer
TXN100651,2023-01-18,Store_B_Abuja,Apparel,8374.72,11,22.0,CASH
TXN105255,2023-05-13,Store_D_Kano,Beauty,6377.22,8,55.0,Transfer
TXN119729,2024-05-08,Store_D_Kano,Beauty,517014.99999999994,13,26.0,Cash
TXN127032,2024-11-04,Store_D_Kano,Beauty,5162.1,11,42.0,CASH
TXN118510,2024-04-08,Store_A_Lagos,Groceries,2420.09,1,,Transfer
TXN116257,2024-02-13,Store_A_Lagos,Groceries,2301.71,14,29.0,Cash
TXN113678,2023-12-11,Store_B_Abuja,Home_Goods,14863.2,13,66.0,Transfer
TXN104891,2023-05-03,Store_D_Kano,Home_Goods,13359.35,3,33.0,Cash
TXN129073,2024-12-25,Store_A_Lagos,Groceries,3201.8,2,50.0,CASH
TXN124148,2024-08-26,Store_A_Lagos,Home_Goods,13631.58,4,19.0,CASH
TXN100263,2023-01-08,Store_A_Lagos,Groceries,3088.5,7,56.0,Card 
TXN116000,2024-02-06,Store_C_PortHarcourt,Groceries,2160.7,11,57.0,CASH
TXN123275,2024-08-05,Store_C_PortHarcourt,Home_Goods,12197.43,8,37.0,Card 
TXN127370,2024-11-13,Store_A_Lagos,Home_Goods,15664.75,2,40.0,Card 
TXN107416,2023-07-05,Store_E_Ibadan,Beauty,4118.55,10,,Transfer
TXN120904,2024-06-07,Store_A_Lagos,Apparel,7981.21,13,49.0,Cash
TXN107419,2023-07-05,Store_E_Ibadan,Apparel,7306.05,4,22.0,CASH
TXN101040,28/01/2023,Store_E_Ibadan,Beauty,5200.79,4,28.0,Transfer
TXN106366,2023-06-10,Store_D_Kano,Electronics,54207.22,6,,Transfer
TXN108747,2023-08-09,Store_E_Ibadan,Apparel,8211.47,9,45.0,Card 
TXN102586,2023-03-08,Store_A_Lagos,Beauty,4557.95,10,61.0,Card
TXN110983,2023-10-06,Store_D_Kano,Beauty,3950.8,8,54.0,Cash
TXN112950,2023-11-23,Store_E_Ibadan,Apparel,"₦10,509.43",3,33.0,Card 
TXN117819,2024-03-21,Store_E_Ibadan,Electronics,46671.55,9,55.0,CASH
TXN107312,2023-07-03,Store_D_Kano,Electronics,"₦44,404.22",11,33.0,Cash
TXN107561,2023-07-10,Store_A_Lagos,Electronics,43445.2,9,36.0,CASH
TXN117083,2024-03-03,Store_B_Abuja,Beauty,5080.97,14,59.0,Cash
TXN127973,2024-11-27,Store_B_Abuja,Home_Goods,12822.59,13,37.0,Card
TXN109995,2023-09-11,Store_E_Ibadan,Apparel,8753.42,6,35.0,Cash
TXN117629,17/03/2024,Store_C_PortHarcourt,Home_Goods,15658.69,6,56.0,Card
TXN108199,2023-07-27,Store_B_Abuja,Groceries,2681.2,4,51.0,CASH
TXN105216,2023-05-12,Store_D_Kano,Groceries,,4,67.0,CASH
TXN120689,2024-06-01,Store_A_Lagos,Electronics,52300.5,8,25.0,Card
TXN122688,2024-07-22,Store_C_PortHarcourt,Apparel,7884.16,2,35.0,Cash
TXN108232,2023-07-27,Store_E_Ibadan,Beauty,3826.15,10,28.0,CASH
TXN116862,2024-02-27,Store_A_Lagos,Groceries,2376.06,6,50.0,Card
TXN115223,2024-01-19,Store_B_Abuja,Electronics,38715.07,9,42.0,Card
TXN111156,2023-10-10,Store_D_Kano,Groceries,2626.56,4,30.0,Transfer
TXN125193,2024-09-19,Store_E_Ibadan,Apparel,8159.59,5,60.0,Card
TXN120955,2024-06-08,Store_B_Abuja,Groceries,3044.38,14,36.0,Card 
TXN117045,2024-03-02,Store_B_Abuja,Home_Goods,13718.15,6,41.0,CASH
TXN113895,2023-12-17,Store_A_Lagos,Groceries,4526.72,6,42.0,Cash
TXN104729,29/04/2023,Store_E_Ibadan,Electronics,51904.35,10,38.0,Transfer
TXN106859,2023-06-22,Store_E_Ibadan,Electronics,39488.21,14,28.0,Cash
TXN106588,2023-06-16,Store_B_Abuja,Apparel,9008.69,13,28.0,Card
TXN124826,2024-09-11,Store_B_Abuja,Groceries,2636.61,6,63.0,Card
TXN122724,2024-07-23,Store_B_Abuja,Groceries,,8,34.0,Card
TXN107550,2023-07-09,Store_C_PortHarcourt,Beauty,6407.1,12,46.0,Cash
TXN110927,2023-10-05,Store_A_Lagos,Home_Goods,13073.01,11,39.0,Cash
TXN120668,2024-05-31,Store_D_Kano,Electronics,47379.68,13,18.0,Card 
TXN109097,2023-08-19,Store_A_Lagos,Home_Goods,13935.68,2,43.0,CASH
TXN122519,2024-07-18,Store_C_PortHarcourt,Apparel,7554.51,14,44.0,Card 
TXN103031,2023-03-18,Store_C_PortHarcourt,Groceries,3728.27,11,45.0,Card 
TXN125850,2024-10-05,Store_C_PortHarcourt,Beauty,6224.84,9,49.0,Transfer
TXN118312,2024-04-03,Store_B_Abuja,Home_Goods,11301.7,-13,26.0,Cash
TXN108337,2023-07-30,Store_C_PortHarcourt,Beauty,6531.65,8,38.0,Cash
TXN111365,2023-10-16,Store_A_Lagos,Groceries,2161.64,1,41.0,CASH
TXN101415,2023-02-06,Store_E_Ibadan,Electronics,49769.94,-14,42.0,Transfer
TXN116577,2024-02-20,Store_C_PortHarcourt,Electronics,46377.53,8,26.0,Transfer
